56,"BUTLER"
56,"PRITCHARD"
56,"HANSBROUG"
56,"MCCUMBER"
56,"FORAKER"
56,"HANNA"
56,"SIMON"
56,"MCBRIDE"
56,"PENROSE"
56,"QUAY"
56,"WETMORE"
56,"ALDRICH"
56,"TILLMANN"
56,"MCLAURIN"
56,"KYLE"
56,"PETTIGREW"
56,"TURLEY"
56,"BATE"
56,"CHILTON"
56,"CULBERSON"
56,"RAWLINS"
56,"KEARNS"
56,"PROCTOR"
56,"ROSS"
56,"DILLINGHA"
56,"DANIEL"
56,"MARTIN"
56,"TURNER"
56,"FOSTER"
56,"SCOTT"
56,"ELKINS"
56,"SPOONER"
56,"QUARLES"
56,"CLARK, C."
56,"WARREN"
57,"MORGAN, J"
57,"PETTUS, E"
57,"JONES, J."
57,"BERRY, J."
57,"PERKINS,"
57,"BARD, T.R"
57,"PATTERSON"
57,"TELLER, H"
57,"HAWLEY, J"
57,"PLATT, O."
57,"BALL, L.H"
57,"ALLEE, J."
57,"MALLORY,"
57,"TALIAFERR"
57,"BACON, A."
57,"CLAY, A.S"
57,"DUBOIS, F"
57,"HEITFELD,"
57,"CULLOM, S"
57,"MASON, W."
57,"FAIRBANKS"
57,"BEVERIDGE"
57,"ALLISON,"
57,"DOLLIVER"
57,"BURTON, J"
57,"HARRIS, W"
57,"BLACKBURN"
57,"DEBOE, W."
57,"FOSTER, M"
57,"MCENERY,"
57,"HALE, E."
57,"FRYE, W.P"
57,"MCCOMAS,"
57,"WELLINGTO"
57,"HOAR, G.I"
57,"LODGE, H."
57,"BURROWS,"
57,"MCMILLAN"
57,"ALGER, R."
57,"CLAPP, M."
57,"NELSON, K"
57,"MCLAURIN"
57,"MONEY, H."
57,"VEST, G.G"
57,"COCKRELL"
57,"CLARK, W."
57,"GIBSON, P"
57,"MILLARD,"
57,"ALLEN, W."
57,"DIETRICH"
57,"STEWART,"
57,"JONES, J."
57,"BURNHAM,"
57,"GALLINGER"
57,"KEAN, J."
57,"SEWELL, W"
57,"DRYDON, J"
57,"DEPEW, C."
57,"PLATT, T."
57,"SIMMONS,"
57,"PRITCHARD"
57,"MCCUMBER,"
57,"HANSBROUG"
57,"FORAKER,"
57,"HANNA, M."
57,"MITCHELL,"
57,"SIMON, J."
57,"PENROSE,"
57,"QUAY, M.S"
57,"WETMORE,"
57,"ALDRICH,"
57,"TILLMAN,"
57,"MCLAURIN,"
57,"GAMBLE, R"
57,"KYLE, J.H"
57,"KITTREDGE"
57,"BATE, W.B"
57,"CARMACK,"
57,"BAILEY, J"
57,"CULBERSON"
57,"RAWLINS,"
57,"KEARNS, T"
57,"PROCTOR,"
57,"DILLINGHA"
57,"DANIEL, J"
57,"MARTIN, T"
57,"FOSTER, A"
57,"TURNER, G"
57,"SCOTT, N."
57,"ELKINS, S"
57,"SPOONER,"
57,"QUARLES,"
57,"CLARK, C."
57,"WARREN, F"
58,"MORGAN, J"
58,"PETTUS, E"
58,"BERRY, J."
58,"CLARKE, J"
58,"BARD, T.R"
58,"PERKINS,"
58,"PATTERSON"
58,"TELLER, H"
58,"PLATT, O."
58,"HAWLEY, J"
58,"BALL, L.H"
58,"ALLEE, J."
58,"MALLORY,"
58,"TALIAFERR"
58,"CLAY, A.S"
58,"BACON, A."
58,"HEYBURN,"
58,"DUBOIS, F"
58,"HOPKINS,"
58,"CULLOM, S"
58,"FAIRBANKS"
58,"BEVERIDGE"
58,"DOLLIVER"
58,"ALLISON,"
58,"LONG, C.I"
58,"BURTON, J"
58,"BLACKBURN"
58,"MCCREARY"
58,"MCENERY,"
58,"FOSTER, M"
58,"HALE, E."
58,"FRYE, W.P"
58,"MCCOMAS,"
58,"GORMAN, A"
58,"LODGE, H."
58,"HOAR, G.F"
58,"CRANE, W."
58,"BURROWS,"
58,"ALGER, R."
58,"NELSON, K"
58,"CLAPP, M."
58,"MONEY, H."
58,"MCLAURIN"
58,"STONE, W."
58,"COCKRELL"
58,"GIBSON, P"
58,"CLARK, W."
58,"DIETRICH"
58,"MILLARD,"
58,"NEWLANDS"
58,"STEWART,"
58,"BURNHAM,"
58,"GALLINGER"
58,"KEAN, J."
58,"DRYDEN, J"
58,"DEPEW, C."
58,"PLATT, T."
58,"OVERMAN,"
58,"SIMMONS,"
58,"HANSBROUG"
58,"MCCUMBER"
58,"FORAKER,"
58,"HANNA, M."
58,"DICK, C.W"
58,"MITCHELL"
58,"FULTON, C"
58,"PENROSE,"
58,"QUAY, M.S"
58,"KNOX, P.C"
58,"ALDRICH,"
58,"WETMORE,"
58,"LATIMER,"
58,"TILLMAN,"
58,"GAMBLE, R"
58,"KITTREDGE"
58,"BATE, W.B"
58,"CARMACK,"
58,"BAILEY, J"
58,"CULBERSON"
58,"KEARNS, T"
58,"SMOOT, R."
58,"DILLINGHA"
58,"PROCTOR,"
58,"MARTIN, T"
58,"DANIEL, J"
58,"ANKENY, L"
58,"FOSTER, A"
58,"SCOTT, N."
58,"ELKINS, S"
58,"SPOONER,"
58,"AUARLES,"
58,"CLARK, C."
58,"WARREN, F"
